Date,DayOfTheWeek,FlightNo,Airline,Airline IATA Code,Airline ICAO Code,DestinationCity,DestinationAirportIATACode,DestinationAirportICAOCode,FlightType,Scheduled Departure Local Time,Scheduled Departure UTC,Actual Departure,Delay Duration Local(minutes),Delay Status,
2022-05-31,Tuesday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,31 May 19:15,31 May 13:15,31 May 19:54,39,1,
2022-05-31,Tuesday,147,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,31 May 19:15,31 May 13:15,31 May 19:39,24,1,
2022-05-31,Tuesday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,31 May 19:30,31 May 13:30,31 May 19:50,20,0,
2022-05-31,Tuesday,121,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,31 May 19:45,31 May 13:45,31 May 20:12,27,1,
2022-05-31,Tuesday,343,Biman Bangladesh Airlines,BG,BBC,Kuwait City,KWI,OKBK,International,31 May 20:00,31 May 14:00,31 May 20:28,28,1,
2022-05-31,Tuesday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,31 May 20:15,31 May 14:15,31 May 20:25,10,0,
2022-05-31,Tuesday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,31 May 20:45,31 May 14:45,31 May 21:05,20,0,
2022-05-31,Tuesday,345,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,31 May 21:00,31 May 15:00,31 May 21:25,25,1,
2022-05-31,Tuesday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,31 May 21:20,31 May 15:20,31 May 22:03,43,1,
2022-05-31,Tuesday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,31 May 21:25,31 May 15:25,31 May 21:21,0,0,
2022-05-31,Tuesday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,31 May 21:30,31 May 15:30,31 May 21:51,21,1,
2022-05-31,Tuesday,5588,flydubai,FZ,FDB,Dubai,DWC,OMDW,International,31 May 21:50,31 May 15:50,31 May 22:24,34,1,
2022-05-31,Tuesday,321,US-Bangla Airlines,BS,UBG,Muscat,MCT,OOMS,International,31 May 21:55,31 May 15:55,31 May 22:18,23,1,
2022-05-31,Tuesday,327,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,31 May 22:00,31 May 16:00,31 May 22:34,34,1,
2022-05-31,Tuesday,351,Biman Bangladesh Airlines,BG,BBC,Sharjah,SHJ,OMSJ,International,31 May 22:30,31 May 16:30,31 May 22:53,23,1,
2022-05-31,Tuesday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,31 May 22:40,31 May 16:40,31 May 23:00,20,0,
2022-05-31,Tuesday,963,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,31 May 22:40,31 May 16:40,31 May 23:04,24,1,
2022-05-31,Tuesday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,31 May 23:05,31 May 17:05,31 May 23:49,44,1,
2022-05-31,Tuesday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,31 May 23:10,31 May 17:10,31 May 23:16,6,0,
2022-05-31,Tuesday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,31 May 23:15,31 May 17:15,31 May 23:11,0,0,
2022-06-01,Wednesday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,01 Jun 1:10,31. May 19:10,01 Jun 1:00,0,0,
2022-06-01,Wednesday,339,Biman Bangladesh Airlines,BG,BBC,Riyadh,RUH,OERK,International,01 Jun 1:40,31. May 19:40,01 Jun 2:11,31,1,
2022-06-01,Wednesday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,01 Jun 8:00,01 Jun 2:00,01 Jun 8:30,30,1,
2022-06-01,Wednesday,591,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,01 Jun 8:15,01 Jun 2:15,01 Jun 8:38,23,1,
2022-06-01,Wednesday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,01 Jun 8:15,01 Jun 2:15,01 Jun 8:53,38,1,
2022-06-01,Wednesday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,01 Jun 9:15,01 Jun 3:15,01 Jun 9:14,0,0,
2022-06-01,Wednesday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,01 Jun 9:25,01 Jun 3:25,01 Jun 9:54,29,1,
2022-06-01,Wednesday,316,Oman Air,WY,OMA,Muscat,MCT,OOMS,International,01 Jun 9:40,01 Jun 3:40,01 Jun 9:55,15,0,
2022-06-01,Wednesday,371,Biman Bangladesh Airlines,BG,BBC,Kathmandu,KTM,VNKT,International,01 Jun 9:45,01 Jun 3:45,01 Jun 10:07,22,1,
2022-06-01,Wednesday,343,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,01 Jun 9:45,01 Jun 3:45,01 Jun 11:24,99,1,
2022-06-01,Wednesday,515,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,01 Jun 9:55,01 Jun 3:55,01 Jun 10:49,54,1,
2022-06-01,Wednesday,201,US-Bangla Airlines,BS,UBG,Kolkata,CCU,VECC,International,01 Jun 10:00,01 Jun 4:00,01 Jun 10:29,29,1,
2022-06-01,Wednesday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,01 Jun 10:00,01 Jun 4:00,01 Jun 10:53,53,1,
2022-06-01,Wednesday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,01 Jun 10:15,01 Jun 4:15,01 Jun 10:35,20,0,
2022-06-01,Wednesday,807,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,01 Jun 10:15,01 Jun 4:15,01 Jun 10:21,6,0,
2022-06-01,Wednesday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,01 Jun 10:15,01 Jun 4:15,01 Jun 10:45,30,1,
2022-06-01,Wednesday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,01 Jun 10:35,01 Jun 4:35,01 Jun 11:18,43,1,
2022-06-01,Wednesday,337,US-Bangla Airlines,BS,UBG,Male,MLE,VRMM,International,01 Jun 10:40,01 Jun 4:40,01 Jun 11:28,48,1,
2022-06-01,Wednesday,205,US-Bangla Airlines,BS,UBG,Chennai,MAA,VOMM,International,01 Jun 10:55,01 Jun 4:55,01 Jun 11:47,52,1,
2022-06-01,Wednesday,471,Biman Bangladesh Airlines,BG,BBC,Barisal,BZL,VGBR,Domestic,01 Jun 11:00,01 Jun 5:00,01 Jun 11:18,18,0,
2022-06-01,Wednesday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,01 Jun 11:30,01 Jun 5:30,01 Jun 11:58,28,1,
2022-06-01,Wednesday,397,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,01 Jun 11:45,01 Jun 5:45,01 Jun 12:22,37,1,
2022-06-01,Wednesday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,01 Jun 12:00,01 Jun 6:00,01 Jun 12:32,32,1,
2022-06-01,Wednesday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,01 Jun 12:35,01 Jun 6:35,01 Jun 12:33,0,0,
2022-06-01,Wednesday,396,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,01 Jun 13:30,01 Jun 7:30,01 Jun 13:51,21,1,
2022-06-01,Wednesday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,01 Jun 13:35,01 Jun 7:35,01 Jun 13:59,24,1,
2022-06-01,Wednesday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,01 Jun 14:00,01 Jun 8:00,01 Jun 14:15,15,0,
2022-06-01,Wednesday,190,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,01 Jun 14:30,01 Jun 8:30,01 Jun 15:04,34,1,
2022-06-01,Wednesday,1925,IndiGo,6E,IGO,Chennai,MAA,VOMM,International,01 Jun 14:35,01 Jun 8:35,01 Jun 15:10,35,1,
2022-06-01,Wednesday,1229,Air India,AI,AIC,Kolkata,CCU,VECC,International,01 Jun 14:45,01 Jun 8:45,01 Jun 14:55,10,0,
2022-06-01,Wednesday,435,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,01 Jun 15:00,01 Jun 9:00,01 Jun 15:48,48,1,
2022-06-01,Wednesday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,01 Jun 15:15,01 Jun 9:15,01 Jun 17:01,106,1,
2022-06-01,Wednesday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,01 Jun 15:40,01 Jun 9:40,01 Jun 15:58,18,0,
2022-06-01,Wednesday,679,Himalaya Airlines,H9,HIM,Kathmandu,KTM,VNKT,International,01 Jun 16:30,01 Jun 10:30,01 Jun 17:04,34,1,
2022-06-01,Wednesday,135,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,01 Jun 16:30,01 Jun 10:30,01 Jun 16:54,24,1,
2022-06-01,Wednesday,5590,flydubai,FZ,FDB,Dubai,DWC,OMDW,International,01 Jun 17:05,01 Jun 11:05,01 Jun 17:44,39,1,
2022-06-01,Wednesday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,01 Jun 17:20,01 Jun 11:20,01 Jun 18:09,49,1,
2022-06-01,Wednesday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,01 Jun 17:45,01 Jun 11:45,01 Jun 18:12,27,1,
2022-06-01,Wednesday,245,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,01 Jun 18:05,01 Jun 12:05,01 Jun 17:56,0,0,
2022-06-01,Wednesday,337,Biman Bangladesh Airlines,BG,BBC,Medina,MED,OEMA,International,01 Jun 18:20,01 Jun 12:20,01 Jun 18:56,36,1,
2022-06-01,Wednesday,3L64,Air Arabia,G9,ABY,Abu Dhabi,AUH,OMAA,International,01 Jun 18:40,01 Jun 12:40,01 Jun 19:05,25,1,
2022-06-01,Wednesday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,01 Jun 19:00,01 Jun 13:00,01 Jun 19:25,25,1,
2022-06-01,Wednesday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,01 Jun 19:05,01 Jun 13:05,01 Jun 19:10,5,0,
2022-06-01,Wednesday,395,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,01 Jun 19:15,01 Jun 13:15,01 Jun 20:09,54,1,
2022-06-01,Wednesday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,01 Jun 19:15,01 Jun 13:15,01 Jun 19:46,31,1,
2022-06-01,Wednesday,347,Biman Bangladesh Airlines,BG,BBC,Dubai,DXB,OMDB,International,01 Jun 19:30,01 Jun 13:30,01 Jun 20:16,46,1,
2022-06-01,Wednesday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,01 Jun 19:30,01 Jun 13:30,01 Jun 19:52,22,1,
2022-06-01,Wednesday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,01 Jun 19:30,01 Jun 13:30,01 Jun 19:24,0,0,
2022-06-01,Wednesday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,01 Jun 19:45,01 Jun 13:45,01 Jun 19:47,2,0,
2022-06-01,Wednesday,321,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,01 Jun 20:10,01 Jun 14:10,01 Jun 20:33,23,1,
2022-06-01,Wednesday,151,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,01 Jun 20:30,01 Jun 14:30,01 Jun 21:16,46,1,
2022-06-01,Wednesday,873,Air Arabia,G9,ABY,Ra'sal-Khaymah,RKT,OMRK,International,01 Jun 20:35,01 Jun 14:35,01 Jun 20:43,8,0,
2022-06-01,Wednesday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,01 Jun 20:45,01 Jun 14:45,01 Jun 21:03,18,0,
2022-06-01,Wednesday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,01 Jun 21:20,01 Jun 15:20,01 Jun 21:48,28,1,
2022-06-01,Wednesday,321,Biman Bangladesh Airlines,BG,BBC,Muscat,MCT,OOMS,International,01 Jun 21:45,01 Jun 15:45,01 Jun 22:34,49,1,
2022-06-01,Wednesday,5588,flydubai,FZ,FDB,Dubai,DWC,OMDW,International,01 Jun 21:50,01 Jun 15:50,01 Jun 22:29,39,1,
2022-06-01,Wednesday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,01 Jun 22:00,01 Jun 16:00,01 Jun 22:25,25,1,
2022-06-01,Wednesday,325,Biman Bangladesh Airlines,BG,BBC,Doha,DOH,OTHH,International,01 Jun 22:15,01 Jun 16:15,01 Jun 23:07,52,1,
2022-06-01,Wednesday,327,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,01 Jun 22:20,01 Jun 16:20,01 Jun 22:43,23,1,
2022-06-01,Wednesday,345,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,01 Jun 22:30,01 Jun 16:30,02 Jun 0:20,110,1,
2022-06-01,Wednesday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,01 Jun 22:40,01 Jun 16:40,01 Jun 23:19,39,1,
2022-06-01,Wednesday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,01 Jun 22:40,01 Jun 16:40,01 Jun 22:52,12,0,
2022-06-01,Wednesday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,01 Jun 22:55,01 Jun 16:55,01 Jun 23:39,44,1,
2022-06-01,Wednesday,723,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,01 Jun 23:00,01 Jun 17:00,01 Jun 23:57,57,1,
2022-06-01,Wednesday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,01 Jun 23:10,01 Jun 17:10,01 Jun 23:14,4,0,
2022-06-02,Thursday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,02 Jun 0:50,01 Jun 18:50,02 Jun 1:10,20,0,
2022-06-02,Thursday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,02 Jun 1:10,01 Jun 19:10,02 Jun 0:45,0,0,
2022-06-02,Thursday,339,Biman Bangladesh Airlines,BG,BBC,Riyadh,RUH,OERK,International,02 Jun 1:15,01 Jun 19:15,02 Jun 2:13,58,1,
2022-06-02,Thursday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,02 Jun 1:30,01 Jun 19:30,02 Jun 1:24,0,0,
2022-06-02,Thursday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,02 Jun 3:20,01 Jun 21:20,02 Jun 4:08,48,1,
2022-06-02,Thursday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 8:00,02 Jun 2:00,02 Jun 8:15,15,0,
2022-06-02,Thursday,591,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,02 Jun 8:15,02 Jun 2:15,02 Jun 8:50,35,1,
2022-06-02,Thursday,584,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,02 Jun 8:30,02 Jun 2:30,02 Jun 8:55,25,1,
2022-06-02,Thursday,307,US-Bangla Airlines,BS,UBG,Singapore,SIN,WSSS,International,02 Jun 8:45,02 Jun 2:45,02 Jun 9:15,30,1,
2022-06-02,Thursday,9042,Biman Bangladesh Airlines,BG,BBC,Bangui,BGF,FEFF,International,02 Jun 8:46,02 Jun 2:46,02 Jun 9:05,19,0,
2022-06-02,Thursday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,02 Jun 9:15,02 Jun 3:15,02 Jun 9:10,0,0,
2022-06-02,Thursday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,02 Jun 9:25,02 Jun 3:25,02 Jun 10:19,54,1,
2022-06-02,Thursday,371,Biman Bangladesh Airlines,BG,BBC,Kathmandu,KTM,VNKT,International,02 Jun 9:45,02 Jun 3:45,02 Jun 10:14,29,1,
2022-06-02,Thursday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,02 Jun 9:50,02 Jun 3:50,02 Jun 10:35,45,1,
2022-06-02,Thursday,515,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,02 Jun 9:55,02 Jun 3:55,02 Jun 10:52,57,1,
2022-06-02,Thursday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,02 Jun 10:00,02 Jun 4:00,02 Jun 11:00,60,1,
2022-06-02,Thursday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,02 Jun 10:15,02 Jun 4:15,02 Jun 10:48,33,1,
2022-06-02,Thursday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,02 Jun 10:15,02 Jun 4:15,02 Jun 10:28,13,0,
2022-06-02,Thursday,286,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,02 Jun 10:15,02 Jun 4:15,02 Jun 10:35,20,0,
2022-06-02,Thursday,182,Vistara,UK,VTI,Delhi,DEL,VIDP,International,02 Jun 10:30,02 Jun 4:30,02 Jun 10:29,0,0,
2022-06-02,Thursday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,02 Jun 10:35,02 Jun 4:35,02 Jun 11:27,52,1,
2022-06-02,Thursday,343,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,02 Jun 10:40,02 Jun 4:40,02 Jun 11:17,37,1,
2022-06-02,Thursday,205,US-Bangla Airlines,BS,UBG,Chennai,MAA,VOMM,International,02 Jun 10:55,02 Jun 4:55,02 Jun 11:42,47,1,
2022-06-02,Thursday,503,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,02 Jun 11:00,02 Jun 5:00,02 Jun 11:21,21,1,
2022-06-02,Thursday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,02 Jun 11:30,02 Jun 5:30,02 Jun 11:37,7,0,
2022-06-02,Thursday,397,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,02 Jun 11:45,02 Jun 5:45,02 Jun 12:50,65,1,
2022-06-02,Thursday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,02 Jun 12:35,02 Jun 6:35,02 Jun 13:27,52,1,
2022-06-02,Thursday,190,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,02 Jun 12:55,02 Jun 6:55,02 Jun 13:09,14,0,
2022-06-02,Thursday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,02 Jun 13:00,02 Jun 7:00,02 Jun 14:12,72,1,
2022-06-02,Thursday,449,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,02 Jun 13:20,02 Jun 7:20,02 Jun 13:49,29,1,
2022-06-02,Thursday,388,Biman Bangladesh Airlines,BG,BBC,Bangkok,BKK,VTBS,International,02 Jun 13:30,02 Jun 7:30,02 Jun 14:23,53,1,
2022-06-02,Thursday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,02 Jun 13:35,02 Jun 7:35,02 Jun 13:41,6,0,
2022-06-02,Thursday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,02 Jun 14:00,02 Jun 8:00,02 Jun 14:28,28,1,
2022-06-02,Thursday,481,Biman Bangladesh Airlines,BG,BBC,Rajshahi,RJH,VGRJ,Domestic,02 Jun 14:00,02 Jun 8:00,02 Jun 14:29,29,1,
2022-06-02,Thursday,3246,Cathay Pacific,CX,CPA,Hong Kong,HKG,VHHH,International,02 Jun 14:20,02 Jun 8:20,02 Jun 14:17,0,0,
2022-06-02,Thursday,435,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,02 Jun 15:00,02 Jun 9:00,02 Jun 15:18,18,0,
2022-06-02,Thursday,349,Biman Bangladesh Airlines,BG,BBC,Dammam,DMM,OEDF,International,02 Jun 15:10,02 Jun 9:10,02 Jun 15:40,30,1,
2022-06-02,Thursday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 15:15,02 Jun 9:15,02 Jun 15:36,21,1,
2022-06-02,Thursday,603,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,02 Jun 15:30,02 Jun 9:30,02 Jun 15:54,24,1,
2022-06-02,Thursday,473,Biman Bangladesh Airlines,BG,BBC,Barisal,BZL,VGBR,Domestic,02 Jun 16:00,02 Jun 10:00,02 Jun 16:12,12,0,
2022-06-02,Thursday,1859,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,02 Jun 16:35,02 Jun 10:35,02 Jun 16:38,3,0,
2022-06-02,Thursday,1865,IndiGo,6E,IGO,Delhi,DEL,VIDP,International,02 Jun 16:45,02 Jun 10:45,02 Jun 16:44,0,0,
2022-06-02,Thursday,5590,flydubai,FZ,FDB,Dubai,DWC,OMDW,International,02 Jun 17:05,02 Jun 11:05,02 Jun 17:42,37,1,
2022-06-02,Thursday,147,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 17:15,02 Jun 11:15,02 Jun 17:58,43,1,
2022-06-02,Thursday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,02 Jun 17:20,02 Jun 11:20,02 Jun 18:14,54,1,
2022-06-02,Thursday,245,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,02 Jun 18:05,02 Jun 12:05,02 Jun 18:06,1,0,
2022-06-02,Thursday,335,Biman Bangladesh Airlines,BG,BBC,Jeddah,JED,OEJN,International,02 Jun 18:15,02 Jun 12:15,02 Jun 19:02,47,1,
2022-06-02,Thursday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,02 Jun 19:00,02 Jun 13:00,02 Jun 19:13,13,0,
2022-06-02,Thursday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,02 Jun 19:05,02 Jun 13:05,02 Jun 19:32,27,1,
2022-06-02,Thursday,395,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,02 Jun 19:15,02 Jun 13:15,02 Jun 20:14,59,1,
2022-06-02,Thursday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,02 Jun 19:15,02 Jun 13:15,02 Jun 20:05,50,1,
2022-06-02,Thursday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,02 Jun 19:30,02 Jun 13:30,02 Jun 20:18,48,1,
2022-06-02,Thursday,617,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 19:30,02 Jun 13:30,02 Jun 19:48,18,0,
2022-06-02,Thursday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,02 Jun 19:30,02 Jun 13:30,02 Jun 19:41,11,0,
2022-06-02,Thursday,121,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 19:45,02 Jun 13:45,02 Jun 20:21,36,1,
2022-06-02,Thursday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,02 Jun 19:45,02 Jun 13:45,02 Jun 20:00,15,0,
2022-06-02,Thursday,343,Biman Bangladesh Airlines,BG,BBC,Kuwait City,KWI,OKBK,International,02 Jun 20:15,02 Jun 14:15,02 Jun 20:36,21,1,
2022-06-02,Thursday,151,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,02 Jun 20:30,02 Jun 14:30,02 Jun 20:52,22,1,
2022-06-02,Thursday,345,US-Bangla Airlines,BS,UBG,Sharjah,SHJ,OMSJ,International,02 Jun 21:00,02 Jun 15:00,02 Jun 21:15,15,0,
2022-06-02,Thursday,885,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,02 Jun 21:00,02 Jun 15:00,02 Jun 22:38,98,1,
2022-06-02,Thursday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,02 Jun 21:20,02 Jun 15:20,02 Jun 22:16,56,1,
2022-06-02,Thursday,5588,flydubai,FZ,FDB,Dubai,DWC,OMDW,International,02 Jun 21:50,02 Jun 15:50,02 Jun 22:32,42,1,
2022-06-02,Thursday,321,US-Bangla Airlines,BS,UBG,Muscat,MCT,OOMS,International,02 Jun 21:55,02 Jun 15:55,02 Jun 22:03,8,0,
2022-06-02,Thursday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,02 Jun 22:00,02 Jun 16:00,02 Jun 22:48,48,1,
2022-06-02,Thursday,327,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,02 Jun 22:20,02 Jun 16:20,02 Jun 22:35,15,0,
2022-06-02,Thursday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,02 Jun 22:40,02 Jun 16:40,02 Jun 22:56,16,0,
2022-06-02,Thursday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,02 Jun 22:55,02 Jun 16:55,02 Jun 22:51,0,0,
2022-06-02,Thursday,723,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,02 Jun 23:00,02 Jun 17:00,03 Jun 0:19,79,1,
2022-06-02,Thursday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,02 Jun 23:10,02 Jun 17:10,02 Jun 23:01,0,0,
2022-06-02,Thursday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,02 Jun 23:15,02 Jun 17:15,03 Jun 0:18,63,1,
2022-06-03,Friday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,03 Jun 0:50,02 Jun 18:50,03 Jun 0:57,7,0,
2022-06-03,Friday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,03 Jun 1:10,02 Jun 19:10,03 Jun 1:15,5,0,
2022-06-03,Friday,339,Biman Bangladesh Airlines,BG,BBC,Riyadh,RUH,OERK,International,03 Jun 1:15,02 Jun 19:15,03 Jun 1:58,43,1,
2022-06-03,Friday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,03 Jun 1:30,02 Jun 19:30,03 Jun 1:34,4,0,
2022-06-03,Friday,340,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,03 Jun 2:45,02 Jun 20:45,03 Jun 2:47,2,0,
2022-06-03,Friday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,03 Jun 3:20,02 Jun 21:20,03 Jun 4:27,67,1,
2022-06-03,Friday,534,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,03 Jun 7:15,03 Jun 1:15,03 Jun 8:01,46,1,
2022-06-03,Friday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,03 Jun 8:00,03 Jun 2:00,03 Jun 8:59,59,1,
2022-06-03,Friday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,03 Jun 8:15,03 Jun 2:15,03 Jun 8:20,5,0,
